YT,AMAV,AMBI,AMCO,AMGO,AMRO,AMWI,BASP,BASW,BCNH,BHCO,BLTE,BOBO,BRBL,BWTE,CAEG,CANG,CCLO,CCSP,COGR,CONI,COYE,DICK,EABL,EAKI,FRGU,GADW,GHOW,GREG,GRSP,GWTE,HESP,HOGR,HOLA,KILL,LESC,LESP,LEYE,MAGO,MALL,MAWR,MODO,NESP,NOHA,NOPI,NSHO,OROR,RBGU,RNDU,RUDU,RWBL,SAVS,SEWR,SORA,SPPI,STGR,SWHA,TRES,UPSA,WEKI,WEME,WILL,WIPH,WISN,YEWA,YHBL,YEAR.x,Transect.x,meanpopr.x,meanbrin.x,meanNC3.x,meanIC3.x,meanNC4.x,meanIC4.x,meanNleg.x,meanIleg.x,meanNForb.x,meanIForb.x,meanNWood.x,meanIWood.x,meanBare.x,meanDead.x,R.x,ld.x,TRT.x,bloop1.x,TSF.x,Season.x,SiteName.x,toposd15_var_2.x,FocalSt_TWI15_2.x,YEAR.y,Transect.y,meanpopr.y,meanbrin.y,meanNC3.y,meanIC3.y,meanNC4.y,meanIC4.y,meanNleg.y,meanIleg.y,meanNForb.y,meanIForb.y,meanNWood.y,meanIWood.y,meanBare.y,meanDead.y,R.y,ld.y,TRT.y,bloop1.y,TSF.y,Season.y,SiteName.y,toposd15_var_2.y,FocalSt_TWI15_2.y,Shape.Area,TransectAlone,pasyr,
DSENEE2019,0,0,2,0,0,0,0,0,0,2,0,2,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,DSENEE,32.7,16.75,6.35,0,2.05,0,12.05,14.65,14.35,4.05,3.45,0,4.55,4.5,3.4,17.0375,PBG20,DSENEE20191,1,SUMMER,Thin Loamy,0.444878,1.660743,2019,DSENEE,32.7,16.75,6.35,0,2.05,0,12.05,14.65,14.35,4.05,3.45,0,4.55,4.5,3.4,17.0375,PBG20,DSENEE20191,1,SUMMER,Thin Loamy,0.444878,1.660743,6068.369739,DSENEE,DSE2019,
DSENEE2020,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,DSENEE,28.45,12.8,8.3,0,0.15,0,6.25,1.8,7.05,1.8,3.15,0,2.95,10.2,2.4625,20.625,PBG20,DSENEE20201,2,SUMMER,Thin Loamy,0.444878,1.660743,2020,DSENEE,28.45,12.8,8.3,0,0.15,0,6.25,1.8,7.05,1.8,3.15,0,2.95,10.2,2.4625,20.625,PBG20,DSENEE20201,2,SUMMER,Thin Loamy,0.444878,1.660743,6068.369739,DSENEE,DSE2020,
DSENEW2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2017,DSENEW,28.25,19.4,9.2,0.75,0,0,2.25,1.5,12.5,4.05,8.15,0,4.45,8.95,2.325,14.6875,PBG20,DSENEW20171,0,SPRING,Thin Loamy,0.226298,1.769021,2017,DSENEW,28.25,19.4,9.2,0.75,0,0,2.25,1.5,12.5,4.05,8.15,0,4.45,8.95,2.325,14.6875,PBG20,DSENEW20171,0,SPRING,Thin Loamy,0.226298,1.769021,711.651182,DSENEW,DSE2017,
DSENEW2018,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DSENEW,32.7,19.95,4.3,0.75,1.5,0,7.8,2.7,17.8,7.1,8.2,0,4.3,1.05,3.15,15.1,PBG20,DSENEW20181,1,SPRING,Thin Loamy,0.226298,1.769021,2018,DSENEW,32.7,19.95,4.3,0.75,1.5,0,7.8,2.7,17.8,7.1,8.2,0,4.3,1.05,3.15,15.1,PBG20,DSENEW20181,1,SPRING,Thin Loamy,0.226298,1.769021,711.651182,DSENEW,DSE2018,
DSENEW2019,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,DSENEW,32.6,13.95,7.95,0,0,0,10.05,4.3,16.5,1.5,3.9,0.15,0.9,24.3,3,53.65,PBG20,DSENEW20191,2,SPRING,Thin Loamy,0.226298,1.769021,2019,DSENEW,32.6,13.95,7.95,0,0,0,10.05,4.3,16.5,1.5,3.9,0.15,0.9,24.3,3,53.65,PBG20,DSENEW20191,2,SPRING,Thin Loamy,0.226298,1.769021,711.651182,DSENEW,DSE2019,
DSENEW2020,0,0,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,DSENEW,28.35,8.8,15,0.3,1.65,0,6.65,1.2,8.75,2.4,6.05,0,4.75,24.9,2.025,19.05,PBG20,DSENEW20201,3,SPRING,Thin Loamy,0.226298,1.769021,2020,DSENEW,28.35,8.8,15,0.3,1.65,0,6.65,1.2,8.75,2.4,6.05,0,4.75,24.9,2.025,19.05,PBG20,DSENEW20201,3,SPRING,Thin Loamy,0.226298,1.769021,711.651182,DSENEW,DSE2020,
DSENWE2017,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSENWE,39.8,24.55,5.2,0,0.15,0,1.8,4.05,11.3,1.2,5.55,0,0.75,8.4,2.6375,26.8125,PBG20,DSENWE20171,UNB,NA,Loamy,2.438143,1.460408,2017,DSENWE,39.8,24.55,5.2,0,0.15,0,1.8,4.05,11.3,1.2,5.55,0,0.75,8.4,2.6375,26.8125,PBG20,DSENWE20171,UNB,NA,Loamy,2.438143,1.460408,3546.581283,DSENWE,DSE2017,
DSENWE2018,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018,DSENWE,36.6,28.8,0.75,0,0,0,3.85,1.35,16.4,2.1,8.35,0,2.8,1.65,3.1,25,PBG20,DSENWE20181,UNB,NA,Loamy,2.438143,1.460408,2018,DSENWE,36.6,28.8,0.75,0,0,0,3.85,1.35,16.4,2.1,8.35,0,2.8,1.65,3.1,25,PBG20,DSENWE20181,UNB,NA,Loamy,2.438143,1.460408,3546.581283,DSENWE,DSE2018,
DSENWE2019,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019,DSENWE,47.95,31.05,2.1,0,0.15,0,7.3,9.55,11.95,0.15,6.55,0,1.35,14.9,3.075,43.2625,PBG20,DSENWE20191,UNB,NA,Loamy,2.438143,1.460408,2019,DSENWE,47.95,31.05,2.1,0,0.15,0,7.3,9.55,11.95,0.15,6.55,0,1.35,14.9,3.075,43.2625,PBG20,DSENWE20191,UNB,NA,Loamy,2.438143,1.460408,3546.581283,DSENWE,DSE2019,
DSENWE2020,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DSENWE,30.6,13.45,0.75,0,0,0,6.25,1.8,8.95,0.15,17.45,0,0.9,14.3,2.8375,33.0625,PBG20,DSENWE20201,UNB,NA,Loamy,2.438143,1.460408,2020,DSENWE,30.6,13.45,0.75,0,0,0,6.25,1.8,8.95,0.15,17.45,0,0.9,14.3,2.8375,33.0625,PBG20,DSENWE20201,UNB,NA,Loamy,2.438143,1.460408,3546.581283,DSENWE,DSE2020,
DSENWW2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2017,DSENWW,24.85,14.2,18.25,0,0,0,4,3.9,11.15,0.75,10.1,0,1.05,9.6,2.0875,17.125,PBG20,DSENWW20171,UNB,NA,Thin Loamy,0.798058,1.214434,2017,DSENWW,24.85,14.2,18.25,0,0,0,4,3.9,11.15,0.75,10.1,0,1.05,9.6,2.0875,17.125,PBG20,DSENWW20171,UNB,NA,Thin Loamy,0.798058,1.214434,0,DSENWW,DSE2017,
DSENWW2018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,DSENWW,31.2,16.55,4.15,0,0,0,4.45,1.35,13.15,1.05,11.25,0,4.2,2.85,2.65,14.65,PBG20,DSENWW20181,UNB,NA,Thin Loamy,0.798058,1.214434,2018,DSENWW,31.2,16.55,4.15,0,0,0,4.45,1.35,13.15,1.05,11.25,0,4.2,2.85,2.65,14.65,PBG20,DSENWW20181,UNB,NA,Thin Loamy,0.798058,1.214434,0,DSENWW,DSE2018,
DSENWW2019,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,DSENWW,39.25,6.75,3.45,0.15,0.9,0,1.05,12.45,19.6,0.9,3.6,0,9.65,8.2,2.35,28.2,PBG20,DSENWW20191,UNB,NA,Thin Loamy,0.798058,1.214434,2019,DSENWW,39.25,6.75,3.45,0.15,0.9,0,1.05,12.45,19.6,0.9,3.6,0,9.65,8.2,2.35,28.2,PBG20,DSENWW20191,UNB,NA,Thin Loamy,0.798058,1.214434,0,DSENWW,DSE2019,
DSENWW2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,DSENWW,30.3,7.6,3.9,0.15,0.6,0,2.4,2.85,16.6,0.3,9.1,0,12.25,5.1,3.075,10.7875,PBG20,DSENWW20201,0,SPRING,Thin Loamy,0.798058,1.214434,2020,DSENWW,30.3,7.6,3.9,0.15,0.6,0,2.4,2.85,16.6,0.3,9.1,0,12.25,5.1,3.075,10.7875,PBG20,DSENWW20201,0,SPRING,Thin Loamy,0.798058,1.214434,0,DSENWW,DSE2020,
DSESEE2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSESEE,37.14286,13.61905,14.38095,3.714286,1.809524,0,2.714286,6.190476,14.38095,1.428571,7.714286,0,1.285714,6.428571,3.047619,31.54762,PBG20,DSESEE20171,UNB,NA,Thin Loamy,6.940908,0.449129,2017,DSESEE,37.14286,13.61905,14.38095,3.714286,1.809524,0,2.714286,6.190476,14.38095,1.428571,7.714286,0,1.285714,6.428571,3.047619,31.54762,PBG20,DSESEE20171,UNB,NA,Thin Loamy,6.940908,0.449129,4043.593388,DSESEE,DSE2017,
DSESEE2018,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,DSESEE,25.5,6.55,7.65,0,10.75,0.15,9.05,5.2,13.45,4.45,4.65,0,8.8,3,2.6,6.75,PBG20,DSESEE20181,0,SPRING,Thin Loamy,6.940908,0.449129,2018,DSESEE,25.5,6.55,7.65,0,10.75,0.15,9.05,5.2,13.45,4.45,4.65,0,8.8,3,2.6,6.75,PBG20,DSESEE20181,0,SPRING,Thin Loamy,6.940908,0.449129,4043.593388,DSESEE,DSE2018,
DSESEE2019,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2019,DSESEE,29,1.05,8.35,0.75,1.5,0,4.35,12.25,24.15,2.4,8.05,0,9.8,10.7,2.525,21.0125,PBG20,DSESEE20191,1,SPRING,Thin Loamy,6.940908,0.449129,2019,DSESEE,29,1.05,8.35,0.75,1.5,0,4.35,12.25,24.15,2.4,8.05,0,9.8,10.7,2.525,21.0125,PBG20,DSESEE20191,1,SPRING,Thin Loamy,6.940908,0.449129,4043.593388,DSESEE,DSE2019,
DSESEE2020,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020,DSESEE,27.25,5.35,13.75,0.15,0,0,0.9,1.65,13.65,0.75,4.5,0,4.75,3.6,2.2,10.825,PBG20,DSESEE20201,2,SPRING,Thin Loamy,6.940908,0.449129,2020,DSESEE,27.25,5.35,13.75,0.15,0,0,0.9,1.65,13.65,0.75,4.5,0,4.75,3.6,2.2,10.825,PBG20,DSESEE20201,2,SPRING,Thin Loamy,6.940908,0.449129,4043.593388,DSESEE,DSE2020,
DSESEW2017,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSESEW,29.65,28.75,11,0,1.8,0.9,3.45,6.4,9.25,3.1,5.1,0,2.1,7.5,2.6625,23.1875,PBG20,DSESEW20171,UNB,NA,Loamy,8.670199,0.643637,2017,DSESEW,29.65,28.75,11,0,1.8,0.9,3.45,6.4,9.25,3.1,5.1,0,2.1,7.5,2.6625,23.1875,PBG20,DSESEW20171,UNB,NA,Loamy,8.670199,0.643637,0,DSESEW,DSE2017,
DSESEW2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,DSESEW,49.2,18.5,1.8,0,5,0,5.8,3.15,15.95,1.2,6.8,0,0.9,3.6,3.05,14.85,PBG20,DSESEW20181,UNB,NA,Loamy,8.670199,0.643637,2018,DSESEW,49.2,18.5,1.8,0,5,0,5.8,3.15,15.95,1.2,6.8,0,0.9,3.6,3.05,14.85,PBG20,DSESEW20181,UNB,NA,Loamy,8.670199,0.643637,0,DSESEW,DSE2018,
DSESEW2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,DSESEW,38.55,10.2,4.8,0,0,0,7.55,9.95,9.4,1.45,4.6,0,1.8,24.3,2.3375,49.475,PBG20,DSESEW20191,UNB,NA,Loamy,8.670199,0.643637,2019,DSESEW,38.55,10.2,4.8,0,0,0,7.55,9.95,9.4,1.45,4.6,0,1.8,24.3,2.3375,49.475,PBG20,DSESEW20191,UNB,NA,Loamy,8.670199,0.643637,0,DSESEW,DSE2019,
DSESEW2020,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,DSESEW,35.57142857,11.66666667,10.47619048,1,4.333333333,0,4.285714286,3.714285714,17.95238095,0.285714286,5.571428571,0,2.285714286,14.85714286,2.166666667,34.36904762,PBG20,DSESEW20201,UNB,NA,Loamy,8.670199,0.643637,2020,DSESEW,35.57142857,11.66666667,10.47619048,1,4.333333333,0,4.285714286,3.714285714,17.95238095,0.285714286,5.571428571,0,2.285714286,14.85714286,2.166666667,34.36904762,PBG20,DSESEW20201,UNB,NA,Loamy,8.670199,0.643637,0,DSESEW,DSE2020,
DSESWE2017,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSESWE,26.52632,24.94737,5.526316,0,19.94737,0,1.263158,11.21053,14.78947,0.947368,2.526316,0,1.578947,6.736842,2.539474,14.01316,PBG20,DSESWE20171,UNB,NA,Loamy,0.68066,1.27651,2017,DSESWE,26.52632,24.94737,5.526316,0,19.94737,0,1.263158,11.21053,14.78947,0.947368,2.526316,0,1.578947,6.736842,2.539474,14.01316,PBG20,DSESWE20171,UNB,NA,Loamy,0.68066,1.27651,0,DSESWE,DSE2017,
DSESWE2018,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DSESWE,26,29.75,10.6,0,0,0,3.9,10.3,21.05,1.05,4.05,0,1.35,1.5,3.1,15.85,PBG20,DSESWE20181,UNB,NA,Loamy,0.68066,1.27651,2018,DSESWE,26,29.75,10.6,0,0,0,3.9,10.3,21.05,1.05,4.05,0,1.35,1.5,3.1,15.85,PBG20,DSESWE20181,UNB,NA,Loamy,0.68066,1.27651,0,DSESWE,DSE2018,
DSESWE2019,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,DSESWE,18.95,29.5,1.95,0,0.15,0,3.4,3.3,15.95,1.05,1.95,0,21.15,22.15,1.2125,9.725,PBG20,DSESWE20191,0,SPRING,Loamy,0.68066,1.27651,2019,DSESWE,18.95,29.5,1.95,0,0.15,0,3.4,3.3,15.95,1.05,1.95,0,21.15,22.15,1.2125,9.725,PBG20,DSESWE20191,0,SPRING,Loamy,0.68066,1.27651,0,DSESWE,DSE2019,
DSESWE2020,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DSESWE,21.45,19.5,16.45,2.85,0.45,0,2.4,7.2,20.15,0.6,3.3,0,8.2,21.25,1.8625,19.8,PBG20,DSESWE20201,1,SPRING,Loamy,0.68066,1.27651,2020,DSESWE,21.45,19.5,16.45,2.85,0.45,0,2.4,7.2,20.15,0.6,3.3,0,8.2,21.25,1.8625,19.8,PBG20,DSESWE20201,1,SPRING,Loamy,0.68066,1.27651,0,DSESWE,DSE2020,
DSESWW2017,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSESWW,27.95,46.9,6.2,0.15,4.55,0,0.9,3.15,10.3,1.35,4.15,0,3.3,6.45,2.5625,14.425,PBG20,DSESWW20171,UNB,NA,Thin Loamy,1.532812,1.344351,2017,DSESWW,27.95,46.9,6.2,0.15,4.55,0,0.9,3.15,10.3,1.35,4.15,0,3.3,6.45,2.5625,14.425,PBG20,DSESWW20171,UNB,NA,Thin Loamy,1.532812,1.344351,0,DSESWW,DSE2017,
DSESWW2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DSESWW,15.1,31.3,3.8,0,0,0,3.3,4.4,14.35,0,5.85,0,5.2,1.8,2.85,15.2,PBG20,DSESWW20181,UNB,NA,Thin Loamy,1.532812,1.344351,2018,DSESWW,15.1,31.3,3.8,0,0,0,3.3,4.4,14.35,0,5.85,0,5.2,1.8,2.85,15.2,PBG20,DSESWW20181,UNB,NA,Thin Loamy,1.532812,1.344351,0,DSESWW,DSE2018,
DSESWW2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,DSESWW,39,26.85,0.6,0,8.8,0,1.35,8.9,11.4,0.15,4.9,0,1.35,18.35,2.5125,53,PBG20,DSESWW20191,UNB,NA,Thin Loamy,1.532812,1.344351,2019,DSESWW,39,26.85,0.6,0,8.8,0,1.35,8.9,11.4,0.15,4.9,0,1.35,18.35,2.5125,53,PBG20,DSESWW20191,UNB,NA,Thin Loamy,1.532812,1.344351,0,DSESWW,DSE2019,
DSESWW2020,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DSESWW,20.75,24.15,1.35,0.3,0,0,0.45,1.8,6.7,0.15,6.55,0,0.75,18.35,2.9375,32.275,PBG20,DSESWW20201,UNB,NA,Thin Loamy,1.532812,1.344351,2020,DSESWW,20.75,24.15,1.35,0.3,0,0,0.45,1.8,6.7,0.15,6.55,0,0.75,18.35,2.9375,32.275,PBG20,DSESWW20201,UNB,NA,Thin Loamy,1.532812,1.344351,0,DSESWW,DSE2020,
ENENEE2017,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2017,ENENEE,32.3,33.4,1.35,2.7,0,0,5.05,1.05,8.65,4.35,13.3,0,6.45,6.6,2.5125,21.75,PBG20,ENENEE20171,UNB,NA,Loamy,1.532818,1.387005,2017,ENENEE,32.3,33.4,1.35,2.7,0,0,5.05,1.05,8.65,4.35,13.3,0,6.45,6.6,2.5125,21.75,PBG20,ENENEE20171,UNB,NA,Loamy,1.532818,1.387005,807.3726,ENENEE,ENE2017,
ENENEE2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,ENENEE,36.1,23.1,5.45,3.75,0.75,0,7.35,0,19.35,10.25,13.85,0,1.2,5.1,3.35,24.55,PBG20,ENENEE20181,UNB,NA,Loamy,1.532818,1.387005,2018,ENENEE,36.1,23.1,5.45,3.75,0.75,0,7.35,0,19.35,10.25,13.85,0,1.2,5.1,3.35,24.55,PBG20,ENENEE20181,UNB,NA,Loamy,1.532818,1.387005,807.3726,ENENEE,ENE2018,
ENENEE2019,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,ENENEE,33.55,22.55,4.15,9.85,7.6,0,14.8,4.55,17,19.7,16.65,0,9.85,23.9,2.3375,10.275,PBG20,ENENEE20191,0,FALL,Loamy,1.532818,1.387005,2019,ENENEE,33.55,22.55,4.15,9.85,7.6,0,14.8,4.55,17,19.7,16.65,0,9.85,23.9,2.3375,10.275,PBG20,ENENEE20191,0,FALL,Loamy,1.532818,1.387005,807.3726,ENENEE,ENE2019,
ENENEE2020,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,ENENEE,19.05,18.4,14.65,6.35,0.6,0,2.25,1.35,9.3,2.4,8.3,0,7.7,28.95,2.4125,32.1,PBG20,ENENEE20201,1,FALL,Loamy,1.532818,1.387005,2020,ENENEE,19.05,18.4,14.65,6.35,0.6,0,2.25,1.35,9.3,2.4,8.3,0,7.7,28.95,2.4125,32.1,PBG20,ENENEE20201,1,FALL,Loamy,1.532818,1.387005,807.3726,ENENEE,ENE2020,
ENENEW2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2017,ENENEW,27.2,19.6,6.1,7,0,0.15,4.6,2.25,20.05,10.65,8.9,0,0.45,6.45,2.5375,19.9375,PBG20,ENENEW20171,UNB,NA,Loamy,0.732278,1.462834,2017,ENENEW,27.2,19.6,6.1,7,0,0.15,4.6,2.25,20.05,10.65,8.9,0,0.45,6.45,2.5375,19.9375,PBG20,ENENEW20171,UNB,NA,Loamy,0.732278,1.462834,0,ENENEW,ENE2017,
ENENEW2018,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,ENENEW,26.63158,7.894737,1.736842,4.210526,3.578947,0,16.10526,5.526316,34.10526,16.21053,13.84211,0,7.157895,2.368421,2.736842,10.84211,PBG20,ENENEW20181,0,SPRING,Loamy,0.732278,1.462834,2018,ENENEW,26.63158,7.894737,1.736842,4.210526,3.578947,0,16.10526,5.526316,34.10526,16.21053,13.84211,0,7.157895,2.368421,2.736842,10.84211,PBG20,ENENEW20181,0,SPRING,Loamy,0.732278,1.462834,0,ENENEW,ENE2018,
